Timestamp,FPS,Inference_Latency_ms,Gesture_Detected
21:13:34,37.8,13.03,VOL DOWN
21:13:34,36.5,23.09,VOL DOWN
21:13:34,36.55,12.81,VOL DOWN
21:13:34,36.5,16.12,VOL DOWN
21:13:34,35.8,21.09,NEUTRAL
21:13:34,35.65,16.42,NEUTRAL
21:13:34,36.56,14.56,NEUTRAL
21:13:34,40.11,12.84,NEUTRAL
21:13:34,37.43,14.5,VOL DOWN
21:13:34,37.44,14.49,NEUTRAL
21:13:34,36.07,21.12,NEUTRAL
21:13:34,37.62,14.21,NEUTRAL
21:13:34,40.99,13.06,NEUTRAL
21:13:34,38.21,13.54,VOL DOWN
21:13:34,38.83,16.79,VOL DOWN
21:13:34,39.16,14.12,NEUTRAL
21:13:34,39.41,13.18,NEUTRAL
21:13:34,37.86,21.73,NEUTRAL
21:13:34,41.27,13.3,NEUTRAL
21:13:34,40.73,17.24,NEUTRAL
21:13:34,41.85,13.66,NEUTRAL
21:13:34,41.95,13.16,NEUTRAL
21:13:34,42.01,13.25,NEUTRAL
21:13:34,44.44,14.26,NEUTRAL
21:13:35,45.35,13.08,NEUTRAL
21:13:35,45.77,12.86,NEUTRAL
21:13:35,45.64,13.65,NEUTRAL
21:13:35,47.18,12.92,NEUTRAL
21:13:35,45.71,21.86,NEUTRAL
21:13:35,46.7,13.01,NEUTRAL
21:13:35,47.07,13.55,NEUTRAL
21:13:35,45.9,20.02,NEUTRAL
21:13:35,45.82,13.42,NEUTRAL
21:13:35,46.31,15.61,NEUTRAL
21:13:35,45.53,16.24,NEUTRAL
21:13:35,45.12,14.72,NEUTRAL
21:13:35,45.4,13.18,NEUTRAL
21:13:35,45.36,13.03,NEUTRAL
21:13:35,45.88,17.55,NEUTRAL
21:13:35,44.86,15.6,NEUTRAL
21:13:35,44.28,14.12,NEUTRAL
21:13:35,44.82,14.99,NEUTRAL
21:13:35,45.16,11.88,NEUTRAL
21:13:35,45.42,14.02,NEUTRAL
21:13:35,46.18,13.12,NEUTRAL
21:13:35,46.41,14.03,NEUTRAL
21:13:35,42.84,13.25,VOL UP
21:13:35,41.1,23.22,VOL UP
21:13:35,41.63,14.78,VOL UP
21:13:35,42.43,13.1,VOL UP
21:13:35,42.69,14.54,VOL UP
21:13:35,40.0,13.79,VOL UP
21:13:35,39.03,15.87,VOL UP
21:13:35,39.13,14.0,VOL UP
21:13:35,38.52,14.69,VOL UP
21:13:35,38.61,13.08,VOL UP
21:13:35,38.57,14.11,VOL UP
21:13:35,39.72,15.49,VOL UP
21:13:35,39.63,13.83,VOL UP
21:13:35,37.62,27.47,VOL UP
21:13:35,34.42,18.73,VOL UP
21:13:36,37.44,15.13,VOL UP
21:13:36,37.95,13.09,VOL UP
21:13:36,37.96,13.62,VOL UP
21:13:36,38.02,15.38,NEUTRAL
21:13:36,37.52,14.33,NEUTRAL
21:13:36,41.16,12.48,NEUTRAL
21:13:36,41.62,13.45,NEUTRAL
21:13:36,41.89,14.36,NEUTRAL
21:13:36,40.43,12.95,VOL UP
21:13:36,42.74,19.7,VOL UP
21:13:36,42.24,17.19,VOL UP
21:13:36,42.07,14.38,VOL UP
21:13:36,42.07,14.02,VOL UP
21:13:36,39.18,15.71,VOL UP
21:13:36,38.96,16.52,VOL UP
21:13:36,38.73,13.1,VOL UP
21:13:36,38.41,14.02,VOL UP
21:13:36,38.28,14.85,VOL UP
21:13:36,38.19,25.59,VOL UP
21:13:36,38.71,15.16,VOL UP
21:13:36,39.3,13.59,VOL UP
21:13:36,38.96,14.19,VOL UP
21:13:36,38.46,16.18,VOL UP
21:13:36,38.31,16.81,VOL UP
21:13:36,38.53,15.37,NEUTRAL
21:13:36,37.97,14.6,NEUTRAL
21:13:36,37.12,20.3,NEUTRAL
21:13:36,37.53,12.81,NEUTRAL
21:13:36,41.27,13.05,NEUTRAL
21:13:36,40.64,20.3,NEUTRAL
21:13:36,40.66,14.14,NEUTRAL
21:13:36,41.58,12.73,NEUTRAL
21:13:36,38.82,13.77,VOL UP
21:13:36,41.77,14.92,VOL UP
21:13:37,41.94,13.94,VOL UP
21:13:37,41.8,13.93,VOL UP
21:13:37,41.75,19.99,VOL UP
21:13:37,38.27,14.07,VOL UP
21:13:37,37.89,14.62,VOL UP
21:13:37,38.96,13.82,VOL UP
21:13:37,38.74,14.89,VOL UP
21:13:37,37.88,14.19,NEUTRAL
21:13:37,41.25,13.49,NEUTRAL
21:13:37,41.69,13.73,NEUTRAL
21:13:37,41.6,15.17,NEUTRAL
21:13:37,42.14,14.16,NEUTRAL
21:13:37,42.53,15.7,NEUTRAL
21:13:37,45.52,13.48,NEUTRAL
21:13:37,44.21,19.09,NEUTRAL
21:13:37,43.98,14.03,NEUTRAL
21:13:37,44.32,12.84,NEUTRAL
21:13:37,41.42,14.32,VOL UP
21:13:37,41.02,14.76,VOL UP
21:13:37,39.62,19.83,VOL UP
21:13:37,39.61,13.28,VOL UP
21:13:37,39.01,15.49,NEUTRAL
21:13:37,39.12,14.56,NEUTRAL
21:13:37,39.18,14.03,NEUTRAL
21:13:37,39.05,22.59,NEUTRAL
21:13:37,39.25,12.99,NEUTRAL
21:13:37,39.36,13.11,NEUTRAL
21:13:37,39.35,18.39,SEEK BWD
21:13:37,39.25,15.22,NEUTRAL
21:13:37,40.11,13.76,NEUTRAL
21:13:37,40.01,15.87,NEUTRAL
21:13:37,40.94,13.42,NEUTRAL
21:13:37,38.24,13.42,VOL UP
21:13:37,36.99,23.21,VOL UP
21:13:37,38.37,13.41,VOL UP
21:13:38,38.5,13.38,NEUTRAL
21:13:38,38.23,13.59,NEUTRAL
21:13:38,41.68,13.46,NEUTRAL
21:13:38,42.21,13.8,NEUTRAL
21:13:38,42.46,15.1,NEUTRAL
21:13:38,43.17,12.9,NEUTRAL
21:13:38,43.03,13.57,NEUTRAL
21:13:38,46.43,13.83,NEUTRAL
21:13:38,44.68,13.65,MUTE
21:13:38,44.46,15.13,NEUTRAL
21:13:38,43.95,15.16,NEUTRAL
21:13:38,43.94,14.15,NEUTRAL
21:13:38,44.2,12.58,MUTE
21:13:38,43.44,16.92,MUTE
21:13:38,43.44,15.36,MUTE
21:13:38,43.26,13.1,MUTE
21:13:38,43.22,13.54,MUTE
21:13:38,43.13,13.78,MUTE
21:13:38,46.67,12.64,MUTE
21:13:38,45.67,22.22,MUTE
21:13:38,44.79,22.7,MUTE
21:13:38,45.0,13.86,MUTE
21:13:38,43.17,22.93,NEUTRAL
21:13:38,43.67,14.94,NEUTRAL
21:13:38,44.33,12.77,NEUTRAL
21:13:38,40.69,15.0,VOL UP
21:13:38,40.15,15.88,VOL UP
21:13:38,39.71,14.8,VOL UP
21:13:38,38.82,14.96,VOL UP
21:13:38,39.91,14.27,VOL UP
21:13:38,38.02,12.98,VOL UP
21:13:38,37.66,15.01,VOL UP
21:13:38,37.95,20.12,VOL UP
21:13:38,37.92,14.56,VOL UP
21:13:38,37.37,14.19,VOL UP
21:13:38,37.62,12.6,VOL UP
21:13:39,37.43,16.48,VOL UP
21:13:39,37.72,14.32,VOL UP
21:13:39,37.46,14.82,VOL UP
21:13:39,39.28,10.89,NEUTRAL
21:13:39,43.11,13.14,NEUTRAL
21:13:39,43.98,13.64,NEUTRAL
21:13:39,43.98,22.52,NEUTRAL
21:13:39,44.47,14.69,NEUTRAL
21:13:39,45.28,13.46,NEUTRAL
21:13:39,49.4,12.83,NEUTRAL
21:13:39,50.5,14.09,NEUTRAL
21:13:39,50.46,16.89,NEUTRAL
21:13:39,50.57,18.63,NEUTRAL
21:13:39,48.34,19.38,NEUTRAL
21:13:39,46.32,22.72,NEUTRAL
21:13:39,45.1,16.47,NEUTRAL
21:13:39,46.16,13.19,NEUTRAL
21:13:39,47.62,10.4,NEUTRAL
21:13:39,46.23,19.81,NEUTRAL
21:13:39,44.73,18.96,NEUTRAL
21:13:39,42.73,22.85,NEUTRAL
21:13:39,43.0,13.61,NEUTRAL
21:13:39,43.75,14.05,NEUTRAL
21:13:39,44.44,14.14,NEUTRAL
21:13:39,45.94,13.25,NEUTRAL
21:13:39,43.27,12.67,MUTE
21:13:39,41.78,24.25,NEUTRAL
21:13:39,39.4,17.0,NEUTRAL
21:13:39,39.52,15.35,NEUTRAL
21:13:39,39.44,15.49,MUTE
21:13:39,40.7,14.68,MUTE
21:13:39,40.64,13.79,MUTE
21:13:39,40.58,14.19,MUTE
21:13:39,40.57,14.21,MUTE
21:13:39,40.7,13.5,MUTE
21:13:39,44.04,14.06,MUTE
21:13:39,45.66,13.69,MUTE
21:13:39,46.28,13.72,MUTE
21:13:39,47.04,13.34,MUTE
21:13:39,47.81,13.8,MUTE
21:13:39,48.26,13.11,MUTE
21:13:39,48.29,13.79,MUTE
21:13:39,48.09,15.14,MUTE
21:13:40,47.64,14.17,MUTE
21:13:40,47.23,13.21,MUTE
21:13:40,46.78,14.87,MUTE
21:13:40,46.97,12.57,MUTE
21:13:40,46.87,13.6,MUTE
21:13:40,46.87,13.46,MUTE
21:13:40,46.58,14.51,MUTE
21:13:40,46.57,13.54,MUTE
21:13:40,46.37,14.51,MUTE
21:13:40,46.07,16.51,MUTE
21:13:40,46.34,13.03,MUTE
21:13:40,46.7,13.21,MUTE
21:13:40,43.76,19.65,MUTE
21:13:40,42.62,19.09,NEUTRAL
21:13:40,42.51,14.85,NEUTRAL
21:13:40,41.94,15.54,NEUTRAL
21:13:40,42.49,12.96,NEUTRAL
21:13:40,42.35,13.94,NEUTRAL
21:13:40,42.09,14.7,NEUTRAL
21:13:40,42.21,15.56,NEUTRAL
21:13:40,42.42,13.5,NEUTRAL
21:13:40,42.35,13.48,NEUTRAL
21:13:40,45.73,14.16,NEUTRAL
21:13:40,46.81,13.53,NEUTRAL
21:13:40,47.38,12.7,NEUTRAL
21:13:40,46.64,14.04,NEUTRAL
21:13:40,46.44,13.64,NEUTRAL
21:13:40,46.6,13.49,NEUTRAL
21:13:40,47.27,12.58,NEUTRAL
21:13:40,47.91,13.56,NEUTRAL
21:13:40,47.71,14.2,MUTE
21:13:40,47.68,13.89,MUTE
21:13:40,47.79,12.8,MUTE
21:13:40,47.3,15.79,MUTE
21:13:40,46.87,14.08,MUTE
21:13:40,47.71,13.6,MUTE
21:13:40,47.74,13.14,MUTE
21:13:40,47.52,13.86,MUTE
21:13:40,46.22,20.27,MUTE
21:13:40,46.26,13.17,MUTE
21:13:40,46.32,14.52,MUTE
21:13:40,46.15,14.44,MUTE
21:13:41,42.58,20.74,MUTE
21:13:41,41.6,21.47,NEUTRAL
21:13:41,41.77,13.53,NEUTRAL
21:13:41,41.65,15.67,NEUTRAL
21:13:41,41.48,13.49,MUTE
21:13:41,41.24,14.73,MUTE
21:13:41,42.44,13.64,MUTE
21:13:41,41.85,15.56,MUTE
21:13:41,41.79,14.02,MUTE
21:13:41,41.25,15.91,MUTE
21:13:41,44.56,13.23,MUTE
21:13:41,45.36,16.5,MUTE
21:13:41,45.36,13.49,MUTE
21:13:41,45.8,13.86,MUTE
21:13:41,46.03,13.15,MUTE
21:13:41,46.21,13.85,MUTE
21:13:41,46.18,13.44,MUTE
21:13:41,46.71,13.63,MUTE
21:13:41,46.92,13.63,MUTE
21:13:41,47.67,13.15,MUTE
21:13:41,47.92,13.35,MUTE
21:13:41,48.53,13.41,NEUTRAL
21:13:41,48.65,13.36,NEUTRAL
21:13:41,48.28,15.51,NEUTRAL
21:13:41,48.26,13.09,NEUTRAL
21:13:41,48.44,13.62,MUTE
21:13:41,48.59,12.52,MUTE
21:13:41,48.52,13.85,MUTE
21:13:41,48.33,13.93,MUTE
21:13:41,48.07,13.68,MUTE
21:13:41,47.1,18.07,MUTE
21:13:41,43.78,12.87,MUTE
21:13:41,43.15,15.58,NEUTRAL
21:13:41,43.48,13.75,NEUTRAL
21:13:41,41.58,25.61,NEUTRAL
21:13:41,41.34,14.58,MUTE
21:13:41,41.17,13.69,MUTE
21:13:41,40.88,13.6,MUTE
21:13:41,40.81,13.19,MUTE
21:13:41,41.11,12.36,MUTE
21:13:41,41.77,13.85,MUTE
21:13:41,44.4,17.11,MUTE
21:13:41,45.12,13.06,MUTE
21:13:42,47.34,9.66,NEUTRAL
21:13:42,46.95,30.27,NEUTRAL
21:13:42,47.19,12.83,NEUTRAL
21:13:42,47.36,13.05,NEUTRAL
21:13:42,44.15,15.61,VOL UP
21:13:42,43.62,17.78,VOL UP
21:13:42,42.88,14.75,VOL UP
21:13:42,42.27,14.97,VOL UP
21:13:42,42.67,13.18,VOL UP
21:13:42,38.94,13.85,VOL UP
21:13:42,36.02,17.44,VOL UP
21:13:42,37.55,14.74,VOL UP
21:13:42,37.04,15.18,VOL UP
21:13:42,36.75,13.11,VOL UP
21:13:42,36.91,13.55,VOL UP
21:13:42,37.16,16.08,VOL UP
21:13:42,37.77,13.62,VOL UP
21:13:42,38.28,14.38,VOL UP
21:13:42,38.82,12.57,VOL UP
21:13:42,38.78,21.72,VOL UP
21:13:42,39.33,14.9,VOL UP
21:13:42,39.41,15.14,VOL UP
21:13:42,39.98,13.04,VOL UP
21:13:42,40.09,13.25,VOL UP
21:13:42,43.19,14.01,NEUTRAL
21:13:42,43.39,15.07,NEUTRAL
21:13:42,43.06,14.03,NEUTRAL
21:13:42,40.0,14.58,VOL DOWN
21:13:42,39.04,16.99,VOL DOWN
21:13:42,42.43,13.66,VOL DOWN
21:13:42,42.35,14.6,VOL DOWN
21:13:42,42.91,13.59,VOL DOWN
21:13:43,39.47,15.01,VOL DOWN
21:13:43,39.09,15.66,VOL DOWN
21:13:43,39.07,13.17,VOL DOWN
21:13:43,39.32,13.75,VOL DOWN
21:13:43,39.33,13.7,VOL DOWN
21:13:43,39.31,13.02,VOL DOWN
21:13:43,39.77,14.93,NEUTRAL
21:13:43,39.56,15.02,NEUTRAL
21:13:43,39.88,13.02,NEUTRAL
21:13:43,39.32,16.02,NEUTRAL
21:13:43,42.76,13.37,NEUTRAL
21:13:43,39.81,14.76,MUTE
21:13:43,39.9,14.25,NEUTRAL
21:13:43,38.47,23.13,NEUTRAL
21:13:43,38.47,15.64,NEUTRAL
21:13:43,41.9,13.75,MUTE
21:13:43,40.57,23.37,MUTE
21:13:43,40.77,14.22,MUTE
21:13:43,40.83,13.24,MUTE
21:13:43,41.38,13.67,MUTE
21:13:43,40.99,15.37,MUTE
21:13:43,44.18,14.3,MUTE
21:13:43,44.28,13.11,MUTE
21:13:43,45.98,12.95,MUTE
21:13:43,45.93,16.1,MUTE
21:13:43,44.66,19.06,MUTE
21:13:43,45.75,15.68,MUTE
21:13:43,45.63,14.35,MUTE
21:13:43,45.65,13.34,MUTE
21:13:43,44.9,17.07,MUTE
21:13:43,44.94,12.86,MUTE
21:13:43,44.61,14.25,MUTE
21:13:43,44.4,13.22,MUTE
21:13:43,44.05,14.32,MUTE
21:13:43,44.3,14.68,MUTE
21:13:43,44.96,14.82,MUTE
21:13:43,44.9,13.53,MUTE
21:13:43,44.75,13.68,MUTE
21:13:43,44.25,14.26,MUTE
21:13:43,44.73,12.71,MUTE
21:13:44,41.59,13.33,MUTE
21:13:44,41.85,14.91,NEUTRAL
21:13:44,41.89,14.12,NEUTRAL
21:13:44,42.2,12.96,NEUTRAL
21:13:44,41.65,18.02,MUTE
21:13:44,42.3,13.57,MUTE
21:13:44,41.52,21.4,MUTE
21:13:44,41.33,13.95,NEUTRAL
21:13:44,41.81,13.22,NEUTRAL
21:13:44,41.88,14.7,NEUTRAL
21:13:44,42.0,14.39,VOL UP
21:13:44,41.65,16.39,VOL UP
21:13:44,41.84,12.97,VOL UP
21:13:44,41.23,15.05,VOL UP
21:13:44,41.41,15.08,VOL UP
21:13:44,37.98,13.65,VOL UP
21:13:44,39.23,14.3,VOL UP
21:13:44,39.66,13.23,VOL UP
21:13:44,38.81,17.72,VOL UP
21:13:44,38.82,12.63,VOL UP
21:13:44,38.73,15.17,VOL UP
21:13:44,38.87,15.22,VOL UP
21:13:44,38.4,13.88,VOL UP
21:13:44,38.43,13.76,VOL UP
21:13:44,38.42,15.56,VOL UP
21:13:44,38.27,15.59,VOL UP
21:13:44,38.25,14.26,VOL UP
21:13:44,37.8,16.28,VOL UP
21:13:44,37.57,17.29,VOL UP
21:13:44,37.33,14.0,VOL UP
21:13:44,37.39,13.66,VOL UP
21:13:44,37.71,13.92,VOL UP
21:13:45,37.6,15.98,VOL UP
21:13:45,38.04,13.85,VOL UP
21:13:45,38.33,14.61,VOL UP
21:13:45,38.38,20.81,VOL UP
21:13:45,37.79,16.61,NEUTRAL
21:13:45,38.22,14.64,NEUTRAL
21:13:45,38.65,13.87,NEUTRAL
21:13:45,38.53,14.34,VOL DOWN
21:13:45,38.47,14.38,VOL DOWN
21:13:45,37.75,17.22,VOL DOWN
21:13:45,37.83,13.66,VOL DOWN
21:13:45,36.76,17.2,VOL DOWN
21:13:45,36.75,15.25,VOL DOWN
21:13:45,36.9,13.96,VOL DOWN
21:13:45,36.89,16.78,VOL DOWN
21:13:45,37.12,13.39,VOL DOWN
21:13:45,37.5,14.35,VOL DOWN
21:13:45,37.79,14.59,VOL DOWN
21:13:45,37.73,20.03,VOL DOWN
21:13:45,38.12,15.29,VOL DOWN
21:13:45,38.61,13.02,VOL DOWN
21:13:45,39.55,13.89,VOL DOWN
21:13:45,39.97,12.79,VOL DOWN
21:13:45,39.92,14.98,VOL DOWN
21:13:45,40.16,15.36,VOL DOWN
21:13:45,39.34,17.06,VOL DOWN
21:13:45,39.63,12.69,VOL DOWN
21:13:45,40.0,13.33,VOL DOWN
21:13:45,40.16,14.25,VOL DOWN
21:13:45,40.1,14.6,VOL DOWN
21:13:45,40.05,13.65,VOL DOWN
21:13:45,39.83,15.02,VOL DOWN
21:13:46,39.61,13.82,VOL DOWN
21:13:46,39.47,20.45,VOL DOWN
21:13:46,39.16,16.41,NEUTRAL
21:13:46,39.89,13.74,NEUTRAL
21:13:46,39.43,15.24,NEUTRAL
21:13:46,36.02,14.33,SEEK FWD
21:13:46,38.87,15.29,SEEK FWD
21:13:46,38.84,15.43,SEEK FWD
21:13:46,38.37,13.52,SEEK FWD
21:13:46,38.81,13.0,SEEK FWD
21:13:46,38.93,13.58,SEEK FWD
21:13:46,42.0,15.42,SEEK FWD
21:13:46,42.88,12.83,SEEK FWD
21:13:46,42.79,14.28,SEEK FWD
21:13:46,43.29,12.54,SEEK FWD
21:13:46,46.38,14.62,SEEK FWD
21:13:46,46.9,13.45,SEEK FWD
21:13:46,47.28,13.33,SEEK FWD
21:13:46,47.69,14.29,SEEK FWD
21:13:46,46.16,20.67,SEEK FWD
21:13:46,45.73,13.39,SEEK FWD
21:13:46,46.14,13.88,SEEK FWD
21:13:46,45.8,13.71,SEEK FWD
21:13:46,45.91,13.45,SEEK FWD
21:13:46,45.84,13.31,SEEK FWD
21:13:46,45.6,15.69,SEEK FWD
21:13:46,45.28,14.18,SEEK FWD
21:13:46,45.61,12.79,SEEK FWD
21:13:46,45.84,13.28,SEEK FWD
21:13:46,46.97,14.88,SEEK FWD
21:13:46,45.79,23.31,SEEK FWD
21:13:46,45.66,12.67,SEEK FWD
21:13:46,45.41,13.85,SEEK FWD
21:13:46,44.99,13.95,SEEK FWD
21:13:46,44.75,12.72,SEEK FWD
21:13:46,45.22,13.63,SEEK FWD
21:13:46,45.21,14.15,SEEK FWD
21:13:46,44.91,13.88,SEEK FWD
21:13:46,41.4,19.23,SEEK FWD
21:13:47,40.88,17.43,SEEK FWD
21:13:47,42.2,14.03,SEEK FWD
21:13:47,42.53,12.59,SEEK FWD
21:13:47,42.96,13.77,SEEK FWD
21:13:47,42.35,19.61,NEUTRAL
21:13:47,42.28,14.12,NEUTRAL
21:13:47,41.92,15.56,NEUTRAL
21:13:47,42.14,13.87,SEEK BWD
21:13:47,41.97,14.84,SEEK BWD
21:13:47,45.35,13.84,SEEK BWD
21:13:47,45.49,14.51,SEEK BWD
21:13:47,45.07,15.4,SEEK BWD
21:13:47,44.53,15.54,SEEK BWD
21:13:47,44.59,13.35,SEEK BWD
21:13:47,45.11,14.5,SEEK BWD
21:13:47,44.94,15.66,SEEK BWD
21:13:47,44.98,14.66,SEEK BWD
21:13:47,45.09,13.4,SEEK BWD
21:13:47,45.34,13.92,SEEK BWD
21:13:47,44.04,21.61,SEEK BWD
21:13:47,44.54,13.87,SEEK BWD
21:13:47,43.69,23.05,SEEK BWD
21:13:47,43.88,14.21,SEEK BWD
21:13:47,43.99,13.34,SEEK BWD
21:13:47,43.74,17.57,SEEK BWD
21:13:47,44.24,13.14,SEEK BWD
21:13:47,44.51,13.46,SEEK BWD
21:13:47,44.48,13.09,SEEK BWD
21:13:47,44.53,13.28,SEEK BWD
21:13:47,45.89,13.06,SEEK BWD
21:13:47,46.07,13.82,SEEK BWD
21:13:47,44.31,13.94,SEEK BWD
21:13:47,43.77,17.13,SEEK BWD
21:13:47,43.03,15.84,SEEK BWD
21:13:47,43.31,13.75,SEEK BWD
21:13:47,42.75,14.07,SEEK BWD
21:13:47,42.82,13.25,SEEK BWD
21:13:47,42.43,15.04,SEEK BWD
21:13:47,42.38,13.42,SEEK BWD
21:13:47,42.16,12.5,NEUTRAL
21:13:47,41.97,14.73,NEUTRAL
21:13:47,44.66,15.18,NEUTRAL
21:13:48,42.04,13.04,PLAY/PAUSE
21:13:48,42.04,16.6,NEUTRAL
21:13:48,42.78,12.66,NEUTRAL
21:13:48,41.92,21.23,NEUTRAL
21:13:48,41.54,14.11,PLAY/PAUSE
21:13:48,41.61,12.99,PLAY/PAUSE
21:13:48,40.91,13.74,PLAY/PAUSE
21:13:48,41.11,13.37,PLAY/PAUSE
21:13:48,40.08,20.84,PLAY/PAUSE
21:13:48,40.84,12.62,PLAY/PAUSE
21:13:48,42.6,23.36,PLAY/PAUSE
21:13:48,43.0,13.5,PLAY/PAUSE
21:13:48,42.34,13.72,PLAY/PAUSE
21:13:48,43.3,13.87,PLAY/PAUSE
21:13:48,43.76,12.71,PLAY/PAUSE
21:13:48,43.79,14.44,PLAY/PAUSE
21:13:48,44.44,13.89,PLAY/PAUSE
21:13:48,44.68,12.69,PLAY/PAUSE
21:13:48,45.18,17.05,PLAY/PAUSE
21:13:48,44.9,14.11,PLAY/PAUSE
21:13:48,46.64,12.99,PLAY/PAUSE
21:13:48,46.83,13.1,PLAY/PAUSE
21:13:48,47.36,12.84,PLAY/PAUSE
21:13:48,47.45,14.59,PLAY/PAUSE
21:13:48,47.51,12.76,PLAY/PAUSE
21:13:48,47.93,12.69,PLAY/PAUSE
21:13:48,47.75,14.66,PLAY/PAUSE
21:13:48,47.38,14.22,PLAY/PAUSE
21:13:48,48.2,13.5,PLAY/PAUSE
21:13:48,48.41,13.08,PLAY/PAUSE
21:13:48,44.92,14.78,PLAY/PAUSE
21:13:48,44.4,15.62,NEUTRAL
21:13:48,44.34,13.17,NEUTRAL
21:13:48,44.03,16.45,NEUTRAL
21:13:48,44.02,12.9,PLAY/PAUSE
21:13:48,43.62,14.52,PLAY/PAUSE
21:13:48,44.02,13.2,PLAY/PAUSE
21:13:48,43.98,14.12,PLAY/PAUSE
21:13:48,42.65,20.96,PLAY/PAUSE
21:13:48,41.42,18.77,PLAY/PAUSE
21:13:48,44.04,15.14,PLAY/PAUSE
21:13:48,44.24,13.06,PLAY/PAUSE
21:13:49,43.98,14.28,PLAY/PAUSE
21:13:49,44.78,12.8,PLAY/PAUSE
21:13:49,44.01,16.55,PLAY/PAUSE
21:13:49,44.23,13.01,PLAY/PAUSE
21:13:49,44.01,14.05,PLAY/PAUSE
21:13:49,44.14,13.76,PLAY/PAUSE
21:13:49,43.99,22.49,NEUTRAL
21:13:49,45.37,12.79,NEUTRAL
21:13:49,46.08,13.86,NEUTRAL
21:13:49,45.97,15.34,NEUTRAL
21:13:49,46.19,13.77,NEUTRAL
21:13:49,45.71,13.65,MUTE
21:13:49,46.03,12.61,MUTE
21:13:49,45.46,14.14,MUTE
21:13:49,45.86,12.78,MUTE
21:13:49,45.04,18.33,MUTE
21:13:49,46.63,12.77,MUTE
21:13:49,44.76,24.13,MUTE
21:13:49,41.44,14.47,MUTE
21:13:49,41.04,16.86,NEUTRAL
21:13:49,40.7,14.88,NEUTRAL
21:13:49,41.06,12.79,NEUTRAL
21:13:49,41.4,13.21,MUTE
21:13:49,41.84,14.26,MUTE
21:13:49,40.81,17.48,MUTE
21:13:49,40.47,20.08,MUTE
21:13:49,40.3,13.67,MUTE
21:13:49,42.1,12.82,MUTE
21:13:49,45.47,13.2,MUTE
21:13:49,46.51,13.23,MUTE
21:13:49,46.27,13.75,MUTE
21:13:49,46.38,12.45,MUTE
21:13:49,45.89,13.03,MUTE
21:13:49,46.16,13.11,MUTE
21:13:49,46.51,15.62,MUTE
21:13:49,47.65,13.84,MUTE
21:13:49,47.27,15.72,MUTE
21:13:49,47.15,13.59,MUTE
21:13:49,46.86,14.35,MUTE
21:13:49,46.8,13.18,MUTE
21:13:49,47.5,13.6,MUTE
21:13:49,47.59,12.48,MUTE
21:13:49,48.07,13.16,MUTE
21:13:50,47.88,13.39,MUTE
21:13:50,48.32,12.95,MUTE
21:13:50,48.52,13.35,MUTE
21:13:50,49.01,13.47,MUTE
21:13:50,49.29,12.64,MUTE
21:13:50,49.27,14.1,MUTE
21:13:50,45.89,12.51,MUTE
21:13:50,45.16,15.94,NEUTRAL
21:13:50,44.91,13.55,NEUTRAL
21:13:50,44.6,14.92,NEUTRAL
21:13:50,43.95,14.54,NEUTRAL
21:13:50,43.31,15.47,NEUTRAL
21:13:50,41.75,20.33,NEUTRAL
21:13:50,41.82,13.29,NEUTRAL
21:13:50,41.23,15.07,PLAY/PAUSE
21:13:50,41.62,12.77,PLAY/PAUSE
21:13:50,44.13,17.47,PLAY/PAUSE
21:13:50,45.15,12.12,PLAY/PAUSE
21:13:50,44.95,13.94,PLAY/PAUSE
21:13:50,45.09,13.82,PLAY/PAUSE
21:13:50,45.69,13.66,PLAY/PAUSE
21:13:50,46.42,12.81,PLAY/PAUSE
21:13:50,47.1,16.94,PLAY/PAUSE
21:13:50,46.64,13.83,PLAY/PAUSE
21:13:50,46.26,16.24,PLAY/PAUSE
21:13:50,46.21,12.41,PLAY/PAUSE
21:13:50,46.88,13.57,PLAY/PAUSE
21:13:50,46.41,14.0,PLAY/PAUSE
21:13:50,45.0,23.92,PLAY/PAUSE
21:13:50,44.83,14.29,PLAY/PAUSE
21:13:50,45.08,12.85,PLAY/PAUSE
21:13:50,44.71,14.21,PLAY/PAUSE
21:13:50,45.55,12.65,PLAY/PAUSE
21:13:50,45.65,14.39,PLAY/PAUSE
21:13:50,46.17,14.46,PLAY/PAUSE
21:13:50,45.75,14.86,PLAY/PAUSE
21:13:50,42.49,13.46,PLAY/PAUSE
21:13:50,42.04,15.81,NEUTRAL
21:13:50,43.31,13.59,NEUTRAL
21:13:50,42.69,17.9,NEUTRAL
21:13:50,42.7,12.74,PLAY/PAUSE
21:13:50,41.46,21.37,PLAY/PAUSE
21:13:51,41.1,14.85,PLAY/PAUSE
21:13:51,40.97,14.75,PLAY/PAUSE
21:13:51,40.77,14.79,PLAY/PAUSE
21:13:51,41.16,12.75,PLAY/PAUSE
21:13:51,44.09,15.78,PLAY/PAUSE
21:13:51,44.82,13.07,NEUTRAL
21:13:51,45.19,13.86,NEUTRAL
21:13:51,46.17,13.8,NEUTRAL
21:13:51,45.55,15.74,MUTE
21:13:51,47.05,13.13,MUTE
21:13:51,47.25,13.56,MUTE
21:13:51,46.72,12.41,MUTE
21:13:51,46.18,18.1,MUTE
21:13:51,45.97,14.07,MUTE
21:13:51,46.53,13.14,MUTE
21:13:51,46.09,14.31,MUTE
21:13:51,46.25,12.73,MUTE
21:13:51,45.49,17.24,MUTE
21:13:51,45.75,13.53,MUTE
